entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-00471,Clarity Archives Services,N/A,Independent,Records Management & Digitization,493110,7374,Malik Hall,General Manager,(925) 246-2066,hall@clarityarchi.co,https://www.clarityarchives.com,"5317 Business Pkwy, San Rafael, CA",San Rafael,Marin County,CA,US,6–15,$1M–$2.5M,2020-10-01,Moderate (41–60),"Custom legacy system, Excel-heavy",No CRM — all client data in owner's personal phone,"Quarterly records audit, annual digitization project, monthly shredding",$1M–$2.5M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Records digitization, OCR processing, document classification AI",73,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00474,ProScan Partners,ProScan Pro,Independent,Records Management & Digitization,493110,7374,Michael Thomas,Partner,(647) 755-7502,thomas@proscanpartn.biz,https://www.proscanpartners.com,"757 Washington Blvd, Toronto, ON",Toronto,Greater Toronto Area,ON,CA,151–300,$100M+,2024-05-01,Very Strong (81–100),"FieldEdge, QuickBooks Online",Fleet dispatched via phone calls — no real-time visibility,"Monthly AI model updates, quarterly automation review, annual system audit",$75K–$150K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Compliance document generation, permit renewal alerts, audit trail automation",62,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00481,DigitalBridge Consulting,DigitalBridge Services,Independent,Records Management & Digitization,493110,7374,Jamal Wilson,Director of Operations,(619) 826-9576,wilson@digitalbridg.org,https://www.digitalbridgeco.com,"3707 Enterprise Ave, San Leandro, CA",San Leandro,Alameda County,CA,US,16–30,$25M–$50M,2023-12-01,Weak (21–40),"BuilderTrend, Procore, DocuSign",Manual payroll processing with frequent errors,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$150K–$300K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Customer service chatbot, ticket routing, SLA monitoring",81,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00491,Vanguard Records Industries,Vanguard Records Pro,Vanguard Records Holdings Corp.,Records Management & Digitization,493110,7374,Nancy Wright,VP of Business Development,(925) 488-9558,wright@vanguardreco.org,https://www.vanguardrecords.com,"3597 Commerce Dr, San Francisco, CA",San Francisco,San Francisco County,CA,US,751–1500,$1M–$2.5M,2020-04-01,Strong (61–80),"Microsoft 365, Dynamics 365, Power BI",Outdated legacy software incompatible with modern integrations,"Annual painting contract, bi-annual touch-up, monthly inspection",$300K–$500K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Bid response automation, RFP parsing, proposal assembly",89,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00492,Vanguard Records Solutions,Vanguard Records Pro,Independent,Records Management & Digitization,493110,7374,Charles King,Managing Director,(847) 401-3825,king@vanguardreco.net,https://www.vanguardrecords.com,"8905 Washington Blvd, Evanston, IL",Evanston,Cook County,IL,US,16–30,$500K–$1M,2022-02-01,Very Weak (0–20),"QuickBooks Desktop, email-only CRM",Outdated legacy software incompatible with modern integrations,"Quarterly compliance review, annual environmental audit, monthly monitoring",$2.5M+/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Predictive maintenance scheduling, equipment lifecycle tracking",41,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00493,Titan Data Industries,Titan Data Pro,Independent,Records Management & Digitization,493110,7374,David Garcia,VP of Business Development,(415) 523-5341,garcia@titandataind.net,https://www.titandataindust.com,"2032 Harbor Blvd, Vallejo, CA",Vallejo,Solano County,CA,US,6–15,$250K–$500K,2020-07-01,Strong (61–80),"Paper-based, minimal digital",Procurement done via email — no vendor comparison system,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$25K–$75K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Predictive maintenance scheduling, equipment lifecycle tracking",63,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00509,Apex Automation Partners,N/A,Independent,AI & Automation Consulting,541512,7372,Christopher Carter,Chief Operating Officer,(408) 372-6306,carter@apexautomati.net,https://www.apexautomationp.com,"9547 Maple Dr, Huntington Beach, CA",Huntington Beach,Orange County,CA,US,1–5,$50K–$250K,2023-01-01,Very Strong (81–100),"ServiceTitan, Google Workspace",No automated follow-up — losing repeat business,"Quarterly compliance review, annual environmental audit, monthly monitoring",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Accounts receivable automation, payment reminders, collections workflows",45,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00519,Vanguard Tech Co.,N/A,Vanguard Tech Holdings Corp.,AI & Automation Consulting,541512,7372,Marcus Thompson,Executive Director,(707) 473-7070,thompson@vanguardtech.com,https://www.vanguardtechco.com,"5101 Maple Dr, Fairfield, CA",Fairfield,Solano County,CA,US,751–1500,$10M–$25M,2024-05-01,Strong (61–80),"Paper-based, minimal digital",No automated follow-up — losing repeat business,"Annual painting contract, bi-annual touch-up, monthly inspection",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Invoice automation, scheduling optimization, customer follow-up sequences",49,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00521,Titan AI Group,Titan AI Services,Titan AI Holdings Corp.,AI & Automation Consulting,541512,7372,Sandra Davis,VP of Business Development,(214) 651-4579,davis@titanaigroup.net,https://www.titanaigroup.com,"9854 Business Pkwy, Pearland, TX",Pearland,Harris County,TX,US,16–30,$250K–$500K,2020-08-01,Very Strong (81–100),"QuickBooks Desktop, email-only CRM",Outdated legacy software incompatible with modern integrations,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$500K–$1M/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Customer service chatbot, ticket routing, SLA monitoring",72,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00527,Atlas Automation Consulting,N/A,National Consulting Group,AI & Automation Consulting,541512,7372,Carlos Taylor,Director of Operations,(619) 536-5704,taylor@atlasautomat.net,https://www.atlasautomation.com,"5249 Main St, San Rafael, CA",San Rafael,Marin County,CA,US,76–150,$500K–$1M,2018-12-01,Moderate (41–60),"BuilderTrend, Procore, DocuSign",Compliance documentation done manually — audit risk,"Quarterly compliance review, annual environmental audit, monthly monitoring",$1M–$2.5M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Records digitization, OCR processing, document classification AI",86,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00532,Summit Intelligence Solutions,N/A,Independent,AI & Automation Consulting,541512,7372,Patricia Hill,Partner,(416) 742-9863,hill@summitintell.biz,https://www.summitintellige.com,"3370 Technology Dr, Brampton, ON",Brampton,Greater Toronto Area,ON,CA,1–5,$500K–$1M,2023-11-01,Very Strong (81–100),"Oracle ERP, Workday, Tableau",Outdated legacy software incompatible with modern integrations,"Monthly janitorial contract, quarterly deep clean, annual inspection",$1M–$2.5M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Records digitization, OCR processing, document classification AI",98,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00534,Quantum Systems Co.,Quantum Systems Services,Independent,AI & Automation Consulting,541512,7372,Sandra Scott,Executive Director,(213) 221-3816,scott@quantumsyste.net,https://www.quantumsystemsc.com,"5696 Market St, Fairfield, CA",Fairfield,Solano County,CA,US,301–750,$2.5M–$5M,2018-10-01,Moderate (41–60),"Xero, HubSpot, Slack",Outdated legacy software incompatible with modern integrations,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$2.5M+/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","AI-powered lead scoring, CRM enrichment, automated proposal generation",41,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00547,Nexus AI Group,N/A,Independent,AI & Automation Consulting,541512,7372,Susan Flores,General Manager,(415) 665-3930,flores@nexusaigroup.co,https://www.nexusaigroup.com,"635 Commerce Dr, Anaheim, CA",Anaheim,Orange County,CA,US,1–5,$1M–$2.5M,2021-09-01,Weak (21–40),"Custom legacy system, Excel-heavy",Manual payroll processing with frequent errors,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Predictive maintenance scheduling, equipment lifecycle tracking",78,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00559,Titan AI Partners,N/A,Independent,AI & Automation Consulting,541512,7372,Nguyen Flores,President,(310) 285-5715,flores@titanaipartn.biz,https://www.titanaipartners.com,"7549 Innovation Way, Escondido, CA",Escondido,San Diego County,CA,US,1–5,$50K–$250K,2024-04-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",Manual payroll processing with frequent errors,"Monthly IT support, quarterly infrastructure review, annual security audit",$300K–$500K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Customer service chatbot, ticket routing, SLA monitoring",84,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00565,Vanguard Tech Industries,N/A,Independent,AI & Automation Consulting,541512,7372,Malik Wilson,Partner,(214) 904-2218,wilson@vanguardtech.com,https://www.vanguardtechind.com,"6440 Oak Ave, Houston, TX",Houston,Harris County,TX,US,1500+,$1M–$2.5M,2019-06-01,Weak (21–40),"ServiceTitan, Google Workspace",Financial reporting delayed 30+ days after month end,"Monthly AI model updates, quarterly automation review, annual system audit",$75K–$150K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Predictive maintenance scheduling, equipment lifecycle tracking",85,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00567,Titan AI Enterprises,N/A,National Enterprises Group,AI & Automation Consulting,541512,7372,Singh Scott,Managing Director,(619) 488-4521,scott@titanaienter.co,https://www.titanaienterpri.com,"6496 Business Pkwy, Pittsburg, CA",Pittsburg,Contra Costa County,CA,US,1–5,$1M–$2.5M,2020-09-01,Strong (61–80),"BuilderTrend, Procore, DocuSign",Manual payroll processing with frequent errors,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Accounts receivable automation, payment reminders, collections workflows",88,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00569,ProAI Enterprises,ProAI Pro,Independent,AI & Automation Consulting,541512,7372,Michael Miller,Managing Director,(213) 328-7582,miller@proaienterpr.biz,https://www.proaienterprise.com,"8389 Airport Rd, Mill Valley, CA",Mill Valley,Marin County,CA,US,751–1500,$5M–$10M,2018-10-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",Financial reporting delayed 30+ days after month end,"Quarterly compliance review, annual environmental audit, monthly monitoring",$2.5M+/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","AI-powered lead scoring, CRM enrichment, automated proposal generation",86,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00577,Vanguard Tech Consulting,Vanguard Tech Services,Independent,AI & Automation Consulting,541512,7372,Barbara Green,Managing Director,(707) 830-7693,green@vanguardtech.net,https://www.vanguardtechcon.com,"8022 Washington Blvd, Santa Ana, CA",Santa Ana,Orange County,CA,US,751–1500,$250K–$500K,2020-01-01,Weak (21–40),"Custom legacy system, Excel-heavy",Paper-based invoicing with 45+ day collection cycles,"Annual painting contract, bi-annual touch-up, monthly inspection",$75K–$150K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Records digitization, OCR processing, document classification AI",46,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00579,Delta Intelligence Consulting,Delta Intelligence Services,Independent,AI & Automation Consulting,541512,7372,Michael White,President,(623) 806-2306,white@deltaintelli.net,https://www.deltaintelligen.com,"5899 Commerce Dr, Scottsdale, AZ",Scottsdale,Maricopa County,AZ,US,151–300,$2.5M–$5M,2024-06-01,Strong (61–80),"Verizon Connect, Samsara GPS, Excel",Financial reporting delayed 30+ days after month end,"Monthly IT support, quarterly infrastructure review, annual security audit",$150K–$300K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Automated reporting dashboards, KPI alerts, executive summaries",96,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00580,Sovereign Systems Inc.,Sovereign Systems Services,National Inc. Group,AI & Automation Consulting,541512,7372,Sarah Adams,Chief Operating Officer,(623) 446-8514,adams@sovereignsys.net,https://www.sovereignsystem.com,"4064 Industrial Blvd, Chandler, AZ",Chandler,Maricopa County,AZ,US,1500+,$50M–$100M,2019-09-01,Very Weak (0–20),"QuickBooks, Google Workspace, Jobber",No automated follow-up — losing repeat business,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Predictive maintenance scheduling, equipment lifecycle tracking",72,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00583,Vanguard Tech Group,N/A,Independent,AI & Automation Consulting,541512,7372,Kimberly Mitchell,Owner,(916) 973-6965,mitchell@vanguardtech.com,https://www.vanguardtechgro.com,"9684 Harbor Blvd, Huntington Beach, CA",Huntington Beach,Orange County,CA,US,1500+,$10M–$25M,2021-09-01,Very Strong (81–100),"QuickBooks, Google Workspace, Jobber",Employee onboarding takes 2+ weeks due to paper forms,"Daily freight routes, weekly fleet servicing, monthly route optimization",$25K–$75K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Route optimization, fleet telemetry integration, automated dispatch",42,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00589,Delta Intelligence Partners,N/A,Independent,AI & Automation Consulting,541512,7372,Garcia Mitchell,Executive Director,(03) 354-1094,mitchell@deltaintelli.org,https://www.deltaintelligen.com,"5454 Maple Dr, Ballarat, VIC",Ballarat,Greater Melbourne,VIC,AU,16–30,$2.5M–$5M,2020-12-01,Very Weak (0–20),"Verizon Connect, Samsara GPS, Excel",Paper-based invoicing with 45+ day collection cycles,"Quarterly compliance review, annual environmental audit, monthly monitoring",$300K–$500K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Invoice automation, scheduling optimization, customer follow-up sequences",52,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00593,Atlas Automation Inc.,N/A,Independent,AI & Automation Consulting,541512,7372,Thomas Singh,Executive Director,(0121) 783-8994,singh@atlasautomat.com,https://www.atlasautomation.com,"9055 Oak Ave, Coventry, ENG",Coventry,West Midlands,ENG,UK,6–15,$5M–$10M,2022-08-01,Very Strong (81–100),"Xero, HubSpot, Slack",Employee onboarding takes 2+ weeks due to paper forms,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Payroll automation, time-tracking integration, HR onboarding workflows",71,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00596,Sovereign Systems Services,Sovereign Systems Pro,Independent,AI & Automation Consulting,541512,7372,Chen Campbell,President,(404) 656-6502,campbell@sovereignsys.biz,https://www.sovereignsystem.com,"3942 Lincoln Ave, Atlanta, GA",Atlanta,Fulton County,GA,US,6–15,$50K–$250K,2018-10-01,Weak (21–40),"SAP, Salesforce, ServiceNow",No CRM — all client data in owner's personal phone,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Payroll automation, time-tracking integration, HR onboarding workflows",47,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00597,Apex Automation Solutions,Apex Automation Pro,Independent,AI & Automation Consulting,541512,7372,Matthew Hall,CEO,(512) 320-8376,hall@apexautomati.net,https://www.apexautomations.com,"7136 Market St, Pearland, TX",Pearland,Harris County,TX,US,6–15,$2.5M–$5M,2022-08-01,Very Weak (0–20),"Zoho CRM, FreshBooks, Trello",Employee onboarding takes 2+ weeks due to paper forms,"Quarterly compliance review, annual environmental audit, monthly monitoring",$500K–$1M/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Payroll automation, time-tracking integration, HR onboarding workflows",86,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00602,Atlas IT Co.,Atlas IT Services,Independent,IT Infrastructure & Managed Services,541513,7374,Garcia Hill,Principal,(623) 633-4579,hill@atlasitco.net,https://www.atlasitco.com,"1039 Airport Rd, Mesa, AZ",Mesa,Maricopa County,AZ,US,16–30,$250K–$500K,2023-12-01,Very Weak (0–20),"BuilderTrend, Procore, DocuSign",No automated follow-up — losing repeat business,"Quarterly compliance review, annual environmental audit, monthly monitoring",$1M–$2.5M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Procurement automation, vendor comparison, contract renewal tracking",58,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00604,Shield IT Industries,Shield IT Services,Independent,IT Infrastructure & Managed Services,541513,7374,Sandra Harris,Owner,(0161) 670-8177,harris@shielditindu.net,https://www.shielditindustr.com,"2048 Washington Blvd, Birmingham, ENG",Birmingham,West Midlands,ENG,UK,1–5,$1M–$2.5M,2020-06-01,Moderate (41–60),"Verizon Connect, Samsara GPS, Excel",Manual scheduling causing double-bookings and missed appointments,"Daily freight routes, weekly fleet servicing, monthly route optimization",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Accounts receivable automation, payment reminders, collections workflows",75,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00606,Atlas IT Industries,N/A,Independent,IT Infrastructure & Managed Services,541513,7374,Donald Miller,CEO,(650) 602-4594,miller@atlasitindus.co,https://www.atlasitindustri.com,"7563 Industrial Blvd, American Canyon, CA",American Canyon,Napa County,CA,US,31–75,$10M–$25M,2019-08-01,Very Strong (81–100),"Sage 50, Outlook, Teams",Financial reporting delayed 30+ days after month end,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Accounts receivable automation, payment reminders, collections workflows",42,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00608,Summit Tech Inc.,Summit Tech Services,Independent,IT Infrastructure & Managed Services,541513,7374,Joseph Garcia,Owner,(916) 743-5506,garcia@summittechin.org,https://www.summittechinc.com,"5847 Business Pkwy, Hayward, CA",Hayward,Alameda County,CA,US,76–150,$250K–$500K,2020-02-01,Very Weak (0–20),"FieldEdge, QuickBooks Online",Outdated legacy software incompatible with modern integrations,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Tied to parts supplier, refrigerant vendor, certification body","AI-powered lead scoring, CRM enrichment, automated proposal generation",78,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00618,Fortress Systems Group,Fortress Systems Services,Independent,IT Infrastructure & Managed Services,541513,7374,Linda White,CEO,(734) 665-4408,white@fortresssyst.co,https://www.fortresssystems.com,"3761 Airport Rd, Detroit, MI",Detroit,Wayne County,MI,US,16–30,$10M–$25M,2024-05-01,Strong (61–80),"Paper-based, minimal digital",No automated follow-up — losing repeat business,"Monthly IT support, quarterly infrastructure review, annual security audit",$300K–$500K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Payroll automation, time-tracking integration, HR onboarding workflows",69,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00619,Atlas IT Inc.,N/A,Independent,IT Infrastructure & Managed Services,541513,7374,Darnell Flores,President,(408) 853-7598,flores@atlasitinc.com,https://www.atlasitinc.com,"5082 Enterprise Ave, Martinez, CA",Martinez,Contra Costa County,CA,US,301–750,$25M–$50M,2021-11-01,Very Strong (81–100),"FieldEdge, QuickBooks Online",Financial reporting delayed 30+ days after month end,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$5K–$25K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","AI-powered lead scoring, CRM enrichment, automated proposal generation",57,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00620,Titan Networks Associates,Titan Networks Services,Independent,IT Infrastructure & Managed Services,541513,7374,Barbara Nelson,Owner,(020) 651-4149,nelson@titannetwork.org,https://www.titannetworksas.com,"5542 Industrial Blvd, Wolverhampton, ENG",Wolverhampton,West Midlands,ENG,UK,16–30,$500K–$1M,2020-07-01,Weak (21–40),"Sage 50, Outlook, Teams",No automated follow-up — losing repeat business,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$1M–$2.5M/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Compliance document generation, permit renewal alerts, audit trail automation",78,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00623,Delta Networks LLC,Delta Networks Services,Independent,IT Infrastructure & Managed Services,541513,7374,Martinez Brown,Chief Operating Officer,(510) 920-8402,brown@deltanetwork.com,https://www.deltanetworksll.com,"7574 Oak Ave, Oceanside, CA",Oceanside,San Diego County,CA,US,1500+,$250K–$500K,2018-11-01,Weak (21–40),"Custom legacy system, Excel-heavy",Compliance documentation done manually — audit risk,"Quarterly compliance review, annual environmental audit, monthly monitoring",$1M–$2.5M/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Bid response automation, RFP parsing, proposal assembly",43,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00625,Shield IT Inc.,N/A,Independent,IT Infrastructure & Managed Services,541513,7374,Susan Scott,Managing Director,(310) 637-3051,scott@shielditinc.net,https://www.shielditinc.com,"4052 Oak Ave, Vallejo, CA",Vallejo,Solano County,CA,US,751–1500,$1M–$2.5M,2018-04-01,Very Weak (0–20),"SAP, Salesforce, ServiceNow",No automated follow-up — losing repeat business,"Daily freight routes, weekly fleet servicing, monthly route optimization",$2.5M+/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Compliance document generation, permit renewal alerts, audit trail automation",98,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00626,Titan Networks Partners,N/A,Independent,IT Infrastructure & Managed Services,541513,7374,Betty Allen,Founder,(778) 439-1132,allen@titannetwork.co,https://www.titannetworkspa.com,"970 Technology Dr, Burnaby, BC",Burnaby,Metro Vancouver,BC,CA,751–1500,$250K–$500K,2021-10-01,Moderate (41–60),"Microsoft 365, Dynamics 365, Power BI",Manual payroll processing with frequent errors,"Monthly janitorial contract, quarterly deep clean, annual inspection",$1M–$2.5M/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Procurement automation, vendor comparison, contract renewal tracking",94,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00630,Delta Networks LLC,N/A,Independent,IT Infrastructure & Managed Services,541513,7374,Mark Moore,Chief Operating Officer,(213) 775-5304,moore@deltanetwork.net,https://www.deltanetworksll.com,"2271 Technology Dr, Chula Vista, CA",Chula Vista,San Diego County,CA,US,151–300,$50K–$250K,2021-09-01,Weak (21–40),"QuickBooks Desktop, email-only CRM",Outdated legacy software incompatible with modern integrations,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$1M–$2.5M/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Procurement automation, vendor comparison, contract renewal tracking",99,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00631,ProNet Solutions,N/A,Independent,IT Infrastructure & Managed Services,541513,7374,Nguyen Miller,VP of Business Development,(0161) 855-3560,miller@pronetsoluti.org,https://www.pronetsolutions.com,"3937 Enterprise Ave, Wolverhampton, ENG",Wolverhampton,West Midlands,ENG,UK,6–15,$50K–$250K,2019-01-01,Very Weak (0–20),"Xero, HubSpot, Slack",Financial reporting delayed 30+ days after month end,"Monthly AI model updates, quarterly automation review, annual system audit",$2.5M+/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Records digitization, OCR processing, document classification AI",93,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00632,Apex IT Co.,Apex IT Services,Apex IT Holdings Corp.,IT Infrastructure & Managed Services,541513,7374,Rodriguez Mitchell,Managing Director,(587) 640-5792,mitchell@apexitco.net,https://www.apexitco.com,"2059 Enterprise Ave, Cochrane, AB",Cochrane,Calgary Region,AB,CA,16–30,$1M–$2.5M,2022-11-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",Fleet dispatched via phone calls — no real-time visibility,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","AI-powered lead scoring, CRM enrichment, automated proposal generation",68,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00647,Atlas IT Associates,N/A,National Associates Group,IT Infrastructure & Managed Services,541513,7374,Patricia Rivera,Partner,(02) 950-8487,rivera@atlasitassoc.biz,https://www.atlasitassociat.com,"2835 Washington Blvd, Parramatta, NSW",Parramatta,Greater Sydney,NSW,AU,751–1500,$5M–$10M,2022-05-01,Very Strong (81–100),"Microsoft 365, Dynamics 365, Power BI",Financial reporting delayed 30+ days after month end,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","AI-powered lead scoring, CRM enrichment, automated proposal generation",75,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
